index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by
170,171-3460653-0171519,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0118,J0118-TP-XXL,Top,XXL,B08N4QTQHW,Shipped,1,INR,487,GURUGRAM,HARYANA,122002,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
171,404-5337874-2284337,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET200,SET200-KR-NP-A-XS,Set,XS,B08L92SN2W,Shipped,1,INR,568,BENGALURU,KARNATAKA,560040,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
172,405-2660443-4165145,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3405,JNE3405-KR-M,kurta,M,B081WVMMCY,Shipped,1,INR,399,BENGALURU,KARNATAKA,560022,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4;Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA;Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO;Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62;Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG;Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE;Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM;Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42;Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4;Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,FALSE,Easy Ship
173,402-3329522-2367566,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE1998,JNE1998-KR-311-XXL,kurta,XXL,B078NTPQHT,Shipped,1,INR,295,MUMBAI,MAHARASHTRA,400069,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
174,406-3078054-1755513,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,MEN5004,MEN5004-KR-XXXL,kurta,3XL,B08YZ2W99X,Shipped,1,INR,484,BIJNOR,UTTAR PRADESH,246722,IN,,FALSE,
175,171-4647176-6456305,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-XXL,Set,XXL,B09KXSQ73F,Shipped,1,INR,626,MUMBAI,MAHARASHTRA,400078,IN,,FALSE,
176,408-5011528-8276347,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET291,SET291-KR-PP-M,Set,M,B099NK55YG,Shipped,1,INR,563,ALLAHABAD,UTTAR PRADESH,211001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
177,407-4097885-3129958,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3654,JNE3654-TP-L,Top,L,B09B3GS5CM,Shipped,1,INR,387,VASAI VIRAR,MAHARASHTRA,401202,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4;Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62;Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG;Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE;Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM;Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42;Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4;Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,FALSE,Easy Ship
178,171-1224053-5752314,4/30/2022,Cancelled,Merchant,Amazon.in,Standard,J0344,J0344-TP-L,Top,L,B0986XYFFP,,0,INR,463.81,BENGALURU,KARNATAKA,560087,IN,,FALSE,Easy Ship
179,406-2849582-6531553,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0334,J0334-TP-L,Top,L,B0986XXHX7,Shipped,1,INR,512,BIJNOR,UTTAR PRADESH,246701,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
180,407-5875767-6399551,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,Set,S,B08XNJ19QH,Shipped,1,INR,1112,HYDERABAD,TELANGANA,500085,IN,,FALSE,
181,171-6336729-6763536,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-M,Set,M,B09KXV4BN8,Unshipped,1,INR,626,BENGALURU,KARNATAKA,560037,IN,,FALSE,
182,404-3907920-5281963,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE1233,JNE1233-BLUE-KR-031-XXL,kurta,XXL,B071VG5FH4,Shipped,1,INR,376,HYDERABAD,TELANGANA,500090,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
183,408-7310428-6047538,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0295,J0295-DR-M,Western Dress,M,B099NP42BF,Shipped,1,INR,859,BENGALURU,KARNATAKA,560075,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
184,403-2608092-6065935,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-L,Set,L,B09NQ44RNV,Shipped,1,INR,597,MANGALURU,KARNATAKA,575001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
185,404-9760385-9109154,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3371,JNE3371-KR-XL,kurta,XL,B07WV4JV4D,Shipped,1,INR,329,HYDERABAD,TELANGANA,500034,IN,,FALSE,
186,405-0732969-3941948,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0147,J0147-SET-XL,Set,XL,B091Z8TV5Q,Shipped,1,INR,583,NEW TOWN,WEST BENGAL,700059,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62;Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG;Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE;Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM;Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42;Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4;Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,FALSE,Easy Ship
187,402-2720308-2560327,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0308,J0308-DR-L,Western Dress,L,B099NS9KRN,Shipped,1,INR,665,MUMBAI,MAHARASHTRA,400016,IN,,FALSE,
188,402-0589123-6183541,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,NW030,NW030-TP-PJ-L,Set,L,B09G2T795K,Shipped,1,INR,582,MUMBAI,MAHARASHTRA,400016,IN,,FALSE,
189,408-3874942-9917143,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET360,SET360-KR-NP-XL,Set,XL,B09QJLG4DF,Shipped,1,INR,1126,SAMBHAL,UTTAR PRADESH,244302,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
190,402-1706149-0949104,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,PJNE3373,PJNE3373-KR-N-6XL,kurta,6XL,B09LD3TCYP,Shipped,1,INR,534,NAGPUR,MAHARASHTRA,441002,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
191,407-1672316-3245939,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3449,JNE3449-KR-XXL,kurta,XXL,B08BF9DZ3F,Shipped,1,INR,319,ELAVANASURKOTTAI,TAMIL NADU,607202,IN,Duplicated A12RHGVGRWOT3S 1560498941486,FALSE,
192,405-1832646-7988329,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3786,JNE3786-KR-S,kurta,S,B09M72VK88,Shipped,1,INR,368,SANGLI MIRAJ KUPWAD,MAHARASHTRA,416410,IN,,FALSE,
193,408-9692204-9817146,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-M,Set,M,B09NQ4NM75,Unshipped,1,INR,597,KALYAN,MAHARASHTRA,421306,IN,,FALSE,
194,402-9339129-6219537,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XXL,Set,XXL,B0894XKVH3,Unshipped,1,INR,654,MYSURU,KARNATAKA,570016,IN,,FALSE,
195,405-3036350-8089120,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0314,J0314-KR-M,kurta,M,B08PV1NB1B,Shipped,1,INR,795,ANKLESHWR,Gujarat,393002,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
196,404-6680046-0839536,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0341,J0341-DR-M,Western Dress,M,B099NQQ79L,Shipped,1,INR,744,Chennai,TAMIL NADU,600117,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4;Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62;Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG;Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE;Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM;Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42;Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4;Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY;Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4;Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS;Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292,FALSE,Easy Ship
197,406-2966654-4672325,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,PJNE3068,PJNE3068-KR-4XL,kurta,4XL,B09M75YGQF,Shipped,1,INR,692,Greater Noida West,UTTAR PRADESH,201009,IN,,FALSE,
198,403-4845285-4565113,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0340,J0340-TP-M,Top,M,B0986XSXR1,Shipped,1,INR,563,JAMMU,JAMMU & KASHMIR,180007,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
199,171-4496851-5319548,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3687,JNE3687-TU-M,Top,M,B0986XRZ8X,Shipped,1,INR,545,BENGALURU,KARNATAKA,560085,IN,,FALSE,
200,408-3416118-1167564,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0376,J0376-SKD-L,Set,L,B09QJ4PXZ3,Shipped,1,INR,999,ITANAGAR,ARUNACHAL PRADESH,791113,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
201,406-1590113-9193914,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-M,Set,M,B0894XH3LN,Shipped,1,INR,654,KOLKATA,WEST BENGAL,700075,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
202,404-0363929-8015528,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0198,J0198-TP-S,Top,S,B0986XYHCY,Shipped,1,INR,588,KARANJA,MAHARASHTRA,444105,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
203,407-7173744-5333154,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3453,JNE3453-KR-S,kurta,S,B085HMWJ4R,Shipped,1,INR,497,NEW DELHI,DELHI,110074,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG;Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE;Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM;Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42;Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4;Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,FALSE,Easy Ship
204,405-6880044-2861120,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3795,JNE3795-KR-XXXL,kurta,3XL,B09HMXJVFS,Shipped,1,INR,517,NIMBAHERA,RAJASTHAN,312620,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
205,403-4337144-0984323,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,J0340,J0340-TP-M,Top,M,B0986XSXR1,Cancelled,0,,,JAMMU,JAMMU & KASHMIR,180007,IN,,FALSE,
206,171-1851948-5476361,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET398,SET398-KR-PP-M,Set,M,B09RPRS8JL,Shipped,1,INR,1115,Imphal East,MANIPUR,795010,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
207,171-5810429-4493110,4/30/2022,Shipped,Amazon,Amazon.in,Standard,NW033,NW033-ST-CP-XXXL,Set,3XL,B099NPX9K3,Shipped,1,INR,582,BIDHAN NAGAR,WEST BENGAL,700064,IN,,FALSE,
208,171-1068229-1581965,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,NW037,NW037-TP-SR-XXXL,Set,3XL,B099NQT8H8,Shipped,1,INR,449,BIDHAN NAGAR,WEST BENGAL,700064,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
209,402-2105140-3584364,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3618,JNE3618-KR-M,kurta,M,B091Q9Q34N,Shipped,1,INR,375,BENGALURU,KARNATAKA,560064,IN,,FALSE,
210,403-3561336-3563535,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET290,SET290-KR-DPT-M,Set,M,B09B5922WD,Shipped,1,INR,771,AHMEDABAD,Gujarat,380015,IN,,FALSE,
211,402-9532672-5385917,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,INR,399,TIRUCHIRAPPALLI,TAMIL NADU,620001,IN,,FALSE,
212,408-4547464-4180323,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3568,JNE3568-KR-XXL,kurta,XXL,B08KRYXSYH,Shipped,1,INR,0,BHUBANESWAR,ODISHA,752054,IN,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4;Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG;Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE;Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM;Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42;Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4;Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,FALSE,Easy Ship
213,402-2211107-5096323,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XXXL,Set,3XL,B0894Y3VBB,Shipped,1,INR,654,ALIGARH,UTTAR PRADESH,202001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
214,403-9412025-7537140,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE2153,JNE2153-KR-278-A-S,kurta,S,B0794T8ZLN,Shipped,1,INR,424,KOCHI,KERALA,682006,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
215,403-5456917-5571511,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3861,JNE3861-DR-XL,Western Dress,XL,B09SDZ14KR,Cancelled,0,,,GHAZIABAD,UTTAR PRADESH,201014,IN,,FALSE,
216,171-8452330-4756317,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3645,JNE3645-TP-N-XS,Top,XS,B08ZJ2CB3B,Shipped,1,INR,432,PUNE,MAHARASHTRA,412207,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
217,171-4350114-4299568,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3662,JNE3662-TP-XS,Top,XS,B0986ZVL6Y,Shipped,1,INR,399,PUNE,MAHARASHTRA,412207,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4;Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62;Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG;Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE;Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM;Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42;Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4;Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,FALSE,Easy Ship
218,405-8692900-3888310,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3440,JNE3440-KR-N-L,kurta,L,B081X7JHBC,Shipped,1,INR,399,Bangalore,KARNATAKA,560016,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
219,402-6750101-3923558,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-S,Set,S,B09NQ47F17,Shipped,1,INR,597,MALAPPURAM,KERALA,676517,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
220,403-5725327-6264327,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0301,J0301-TP-M,Top,M,B099S9DTR2,Shipped,1,INR,463,NOIDA,UTTAR PRADESH,201301,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
221,403-5209693-1173944,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,MEN5004,MEN5004-KR-XL,kurta,XL,B08YZ19332,Shipped,1,INR,484,GREATER NOIDA,UTTAR PRADESH,201308,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
222,403-8255889-7526765,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0352,J0352-KR-S,kurta,S,B098119Y7R,Shipped,1,INR,635,PATNA,BIHAR,800023,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
223,407-3554912-7244363,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3160,JNE3160-KR-G-XXL,kurta,XXL,B07K44CD3P,Shipped,1,INR,685,SIBSAGAR,ASSAM,785674,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
224,407-4737202-9096304,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3798,JNE3798-KR-M,Western Dress,M,B09SDXTRS9,Shipped,1,INR,725,GAYA,BIHAR,823001,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62;Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG;Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE;Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM;Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42;Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4;Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,FALSE,Easy Ship
225,171-2842936-5423534,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3690,JNE3690-TU-XL,Top,XL,B094FKN153,Shipped,1,INR,487,BENGALURU,KARNATAKA,560083,IN,,FALSE,
226,407-4936046-5852304,4/30/2022,Cancelled,Merchant,Amazon.in,Standard,SET355,SET355-KR-PP-XXL,Set,XXL,B09RKD8HQJ,,0,INR,1249.11,GURUGRAM,HARYANA,122001,IN,,FALSE,Easy Ship
227,407-4936046-5852304,4/30/2022,Cancelled,Merchant,Amazon.in,Standard,SET317,SET317-KR-PP-XXL,Set,XXL,B09RKD5B2W,,0,INR,1058.93,GURUGRAM,HARYANA,122001,IN,,FALSE,Easy Ship
228,402-9580874-3525948,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET375,SET375-KR-NP-XL,Set,XL,B09RKFLLF1,Shipped,1,INR,696,KOLLAM,KERALA,691522,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
